gene_a	gene_b	n_cohorts_tested	n_significant_edges	n_positive_edges	n_negative_edges	median_rho	median_abs_rho	min_fdr	reproducible_edge	boundary
CNN1	FERMT2	3	0	0	0	0.03834252601858235	0.19895945480128444	0.004874531670307762	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
JUND	PARVB	3	0	0	0	0.19861155765131755	0.19861155765131755	0.004946278133032513	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
FOSL2	ITGB1	3	0	0	0	0.19849962490622652	0.19849962490622652	0.004971555303061724	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
PLOD2	VCAN	3	0	0	0	0.19843067730391672	0.19843067730391672	4.073525093698734e-4	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
ITGB3	THY1	3	0	0	0	0.19824600282346758	0.19824600282346758	0.026936636605011947	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
PARVB	TIMP2	3	0	0	0	0.1980677550297803	0.1980677550297803	2.465753220260218e-5	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
ITGB3	TAGLN	3	0	0	0	0.12840211431760726	0.1980185522571119	0.0050820111468097935	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
ITGB3	MAFF	3	0	0	0	0.19740060409074492	0.19740060409074492	0.029271633782498346	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
COL1A1	SERPINE1	3	0	0	0	0.19705640695888257	0.19705640695888257	0.005314747613353142	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
DCN	PARVB	3	0	0	0	0.1969204504415772	0.1969204504415772	0.01692564682194633	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
ATF3	ITGA1	3	0	0	0	-0.014929905774976196	0.1968537791322601	0.002653619080853243	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
ITGB1	LIMD1	3	0	0	0	0.19586742371552496	0.19586742371552496	0.015217981770273737	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
LATS2	PFN1	3	0	0	0	0.19551334741208154	0.19551334741208154	0.0015680008426258948	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
COL6A1	TGFBR2	3	0	0	0	0.19529121113628153	0.19529121113628153	0.009662407858553204	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
MMP14	PLOD2	3	0	0	0	-0.037115466692931476	0.19521547053430022	0.005775736274558274	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
JUNB	PARVB	3	0	0	0	0.1950328152859798	0.1950328152859798	1.6649455793620865e-4	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
FN1	SPARC	3	0	0	0	0.19500752412144814	0.19500752412144814	0.0015820868729003196	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
CNN1	PFN1	3	0	0	0	0.19495058931678647	0.19495058931678647	7.306416099209485e-4	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
FOSB	LOX	3	0	0	0	0.19494648543944315	0.19494648543944315	0.031540965804592556	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
COL3A1	PXN	3	0	0	0	0.19489723891132338	0.19489723891132338	0.003754662119067531	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
FOSB	PARVA	3	0	0	0	0.19489723891132338	0.19489723891132338	0.03156892668766058	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
COL5A2	MAFF	3	0	0	0	0.1943760464887225	0.1943760464887225	0.03205154082299782	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
JUN	ROCK1	3	0	0	0	0.053190354246692266	0.19397706569499515	0.006115306080815093	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
JUND	TGFBR1	3	0	0	0	-0.069630486884008	0.19386989604543992	0.006144474138890803	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
ITGA2	ITGB3	3	0	0	0	0.19362992120616634	0.19362992120616634	0.0018372931412578794	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
CXCL8	SERPINE1	3	0	0	0	0.193506901779681	0.193506901779681	0.006238904000712256	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
COL5A1	ITGB3	3	0	0	0	0.1933995403612808	0.1933995403612808	0.006264592493561025	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
MRTFB	THBS1	3	0	0	0	0.19306690961620537	0.19306690961620537	2.0243126157984206e-4	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
ANKRD1	CFL1	3	0	0	0	0.1927614857022305	0.1927614857022305	3.963160519308158e-4	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
JUN	LAMB1	3	0	0	0	0.19273449555139693	0.19273449555139693	0.0014613069935621352	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
COL6A3	PLOD2	3	0	0	0	0.19247840766828103	0.19247840766828103	0.009756268797569799	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
DCN	FOSB	3	0	0	0	0.19222549602296435	0.19222549602296435	0.01588560015407791	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
FOSB	MYLK	3	0	0	0	0.0476864907244654	0.1920204208936603	0.0027804371218595704	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
FN1	MMP14	3	0	0	0	0.19194729321311596	0.19194729321311596	1.913356093842386e-5	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
MMP2	MYLK	3	0	0	0	-0.1259600614439324	0.19171967273233093	0.004420894854860243	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
LAMA2	MYLK	3	0	0	0	0.1916715913194786	0.1916715913194786	0.0025675999700981345	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
PTK2	TIMP2	3	0	0	0	0.19150333234840275	0.19150333234840275	0.0015221857233797262	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
CFL1	WWTR1	3	0	0	0	-0.05438864932535817	0.19129813848123706	7.438931149267763e-4	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
LATS1	TIMP1	3	0	0	0	-0.16927262877967103	0.19098622896091247	0.004915361606420094	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
CNN1	IL6	3	0	0	0	0.19082449239697527	0.19082449239697527	0.005749320773018574	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
COL3A1	IL6	3	0	0	0	0.19075822083459457	0.19075822083459457	0.03398307952979722	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
IL6	MRTFA	3	0	0	0	0.18930611209231105	0.18930611209231105	0.037153126061997215	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
SERPINE1	SMAD3	3	0	0	0	0.18923540408911751	0.18923540408911751	0.007548120225347412	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
PARVB	TEAD3	3	0	0	0	0.18922978430020682	0.18922978430020682	6.570671300204149e-5	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
ITGA5	MAFF	3	0	0	0	0.1887100241530621	0.1887100241530621	0.0014950160275071542	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
COL6A3	FN1	3	0	0	0	0.18840653017868203	0.18840653017868203	1.4345686386501753e-4	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
TEAD1	THBS1	3	0	0	0	0.18833279748508552	0.18833279748508552	0.00785754368516999	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
COL5A1	IL6	3	0	0	0	0.18829175844479673	0.18829175844479673	0.03825970442143549	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
MRTFB	PARVB	3	0	0	0	-0.11273536589992283	0.1880041438931161	7.757343716087569e-4	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
COL5A2	FOS	3	0	0	0	0.187637479891001	0.187637479891001	0.03901766547270484	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
NFKBIA	THBS1	3	0	0	0	0.18754663058460522	0.18754663058460522	0.031604044481081756	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
FOSB	TGFBR1	3	0	0	0	0.1872937189392885	0.1872937189392885	0.014380985603529836	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
SRF	TGFBR1	3	0	0	0	0.16690469155257884	0.18724313661022518	2.897595678875251e-5	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
LIMD1	THBS1	3	0	0	0	0.18670381881184578	0.18670381881184578	0.008450097423504272	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
MAFG	ROCK1	3	0	0	0	0.07747299648708098	0.18621321997165957	0.008628205820892335	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
ITGA5	THY1	3	0	0	0	0.18597625596875406	0.18597625596875406	0.00871378966384879	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
MAFG	PARVB	3	0	0	0	0.18572566673832494	0.18572566673832494	3.767114775391321e-5	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
CAV1	FOSL1	3	0	0	0	0.1856497932447299	0.1856497932447299	0.029731119811275308	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
CXCL8	WWTR1	3	0	0	0	0.1851882251083633	0.1851882251083633	3.609397839069691e-5	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
CNN1	TGFB1	3	0	0	0	0.1851277809053901	0.1851277809053901	0.009044604662873726	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
COL5A1	NFKBIA	3	0	0	0	0.1849699596178469	0.1849699596178469	5.928457581577309e-4	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
SMAD2	SRC	3	0	0	0	0.18495764798581696	0.18495764798581696	0.04217128746291771	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
FOSL1	JUNB	3	0	0	0	0.184670376571785	0.184670376571785	2.0220281583054677e-4	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
LUM	PXN	3	0	0	0	-0.18460471453429197	0.18460471453429197	0.00657597064959245	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
FLNB	ITGB1	3	0	0	0	0.1841697035359007	0.1841697035359007	0.04309735652893784	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
CNN1	TEAD1	3	0	0	0	0.16521453230313987	0.18412866476246756	0.0036314244995083365	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
PARVA	RELA	3	0	0	0	0.18385412056298128	0.18385412056298128	0.013301080892320917	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
LAMA2	LATS1	3	0	0	0	0.1837529559048546	0.1837529559048546	0.00851756392630433	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
LAMA2	RELA	3	0	0	0	-0.05550146056475169	0.18375110804688266	0.005934386388980455	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
ANKRD1	PARVB	3	0	0	0	0.18370701979900955	0.18370701979900955	2.9866190908982033e-4	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
AMOTL2	PLOD2	3	0	0	0	-0.07246216225089464	0.18345895997808975	0.009731285435404781	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
DCN	ITGB3	3	0	0	0	0.18344946193047454	0.18344946193047454	4.1975452112362377e-5	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
CNN1	FN1	3	0	0	0	-0.18295905971962306	0.18295905971962306	8.277846990588411e-4	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
JUNB	ROCK2	3	0	0	0	-0.1828154240126071	0.1828154240126071	0.0033435303122140957	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
CNN1	LATS2	3	0	0	0	0.18250913986679357	0.18250913986679357	0.010143429975148083	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
IL6	SERPINE1	3	0	0	0	0.18248329164384816	0.18248329164384816	0.008043189712533913	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
COL1A1	IL6	3	0	0	0	0.1820943306729237	0.1820943306729237	0.045634464711138426	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
SMAD4	VASP	3	0	0	0	-0.08623941699710641	0.1814898716307167	0.04644157697374458	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
PARVB	SMAD4	3	0	0	0	-0.18124913061621917	0.18124913061621917	4.6952038367936155e-5	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
COL6A2	MRTFB	3	0	0	0	-0.18093174431202597	0.18093174431202597	7.466212577428477e-4	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
CNN1	RELA	3	0	0	0	0.18052338678763916	0.18052338678763916	0.004812131196582174	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
FN1	RELA	3	0	0	0	-0.03322378213601019	0.18045159066285824	0.04772643033752279	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
FLNB	THBS1	3	0	0	0	0.18038923102214238	0.18038923102214238	6.44936172214359e-4	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
JUNB	WWTR1	3	0	0	0	0.18038182474802192	0.18038182474802192	0.04779526148419396	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
TEAD3	THBS1	3	0	0	0	0.18031335752854738	0.18031335752854738	0.03083646294353453	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
JUND	TEAD2	3	0	0	0	0.17973166074431893	0.17973166074431893	3.657631449261629e-5	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
ITGA1	TGFB1	3	0	0	0	-0.17943057192869644	0.17943057192869644	0.001367492724019435	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
PTK2	ZYX	3	0	0	0	-0.17934602698293617	0.17934602698293617	0.011597778383648944	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
ITGA1	TEAD2	3	0	0	0	-0.12076069470435666	0.17920054628915386	3.2511541086631857e-4	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
FOSL1	LATS2	3	0	0	0	0.17893725992317538	0.17893725992317538	0.02056671929976834	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
COL1A1	MRTFB	3	0	0	0	-0.14066611891068004	0.17877059649211544	0.02374262960791487	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
MYLK	RAC1	3	0	0	0	0.071384311890641	0.17853749151573606	0.011998855521790789	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
ACTB	PLOD2	3	0	0	0	0.1528078728782954	0.17853272842020027	0.011998855521790789	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
FOSB	MMP2	3	0	0	0	0.1784574257758365	0.1784574257758365	0.012034917428565271	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
ACTA2	FOSL2	3	0	0	0	0.17836593785960872	0.17836593785960872	6.329847017145466e-5	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
FLNB	JUN	3	0	0	0	0.17821497751075213	0.17821497751075213	0.004768765475391367	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
LOXL2	ROCK2	3	0	0	0	0.1782067697560655	0.1782067697560655	0.0313777861381498	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
ROCK2	TIMP1	3	0	0	0	-0.17792900606103904	0.17792900606103904	0.004429403111429443	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
IL6	NFKB1	3	0	0	0	0.17776389617030036	0.17776389617030036	0.03147248651607224	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
MYLK	TEAD2	3	0	0	0	-0.04604256502990679	0.17683825718334342	0.0014131714548131613	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
ROCK2	TAGLN	3	0	0	0	0.03917561311927509	0.1768001524190571	0.012893208441089491	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
FOSL1	MYLK	3	0	0	0	0.17637644046094747	0.17637644046094747	0.03311029703145763	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
DCN	MAFG	3	0	0	0	0.17630667454611115	0.17630667454611115	0.030120951884795674	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
COL1A1	PTK2	3	0	0	0	-0.1569904380857119	0.17598856839363164	0.0026932888481638953	FALSE	Reproducible bulk coexpression edge; not a direct interaction or causal edge.
