accession	gene_a	gene_b	n_pair	rho	p_value	fdr	edge_significant	edge_direction	boundary
GSE162694	FLNA	SERPINE1	143	0.2757477264519518	8.57941379514805e-4	0.001829373571888063	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	FLNB	SERPINE1	143	0.32053744377688037	9.503827368013448e-5	2.4457976483100894e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	PFN1	SERPINE1	143	0.4535605239830591	1.2798019674152544e-8	6.363380606357584e-8	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	FERMT2	SERPINE1	143	0.22346843297547522	0.0072996492387732495	0.012933703909175618	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGA1	SERPINE1	143	0.23770888735677465	0.004253396537450883	0.007936237166618551	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGA2	SERPINE1	143	0.10752569027216913	0.20116324490247015	0.25538637716506374	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGA5	SERPINE1	143	0.2765397747792114	8.277134942721376e-4	0.0017682970104904757	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGAV	SERPINE1	143	0.2168242555566499	0.009292422396506895	0.016056759288081767	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGB1	SERPINE1	143	0.15170803375028724	0.0704935870166331	0.10039995726611381	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGB3	SERPINE1	143	0.2757354148199218	8.584191350333674e-4	0.0018295185861212343	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	PARVA	SERPINE1	143	0.2733469582061131	9.558588239339236e-4	0.0020160177840646996	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	PARVB	SERPINE1	143	-0.11749400833907875	0.16225178781525962	0.21108806311047032	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	PTK2	SERPINE1	143	-0.09059719623099903	0.281886510278849	0.3434169900122949	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SERPINE1	SRC	143	0.2191511540103089	0.008545687927917777	0.014899061537740286	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	CDC42	SERPINE1	143	0.3457762894382612	2.338825508980233e-5	6.728644263915426e-5	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LATS1	SERPINE1	143	0.11732574936800287	0.16285821954189098	0.2115687955352177	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LATS2	SERPINE1	143	0.2761909452050297	8.409037783181051e-4	0.0017956171067385648	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LIMD1	SERPINE1	143	0.09292409468465805	0.26965900096435147	0.3301033847251273	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LMNA	SERPINE1	143	0.23756525164975867	0.00427730328213185	0.007977510089690354	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	MRTFA	SERPINE1	143	0.04948455300567976	0.5572605448293826	0.617105241235911	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	MRTFB	SERPINE1	143	0.05329705505761843	0.5272588425875058	0.5898799128421982	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	RAC1	SERPINE1	143	0.3423905906300272	2.843018860595327e-5	8.069980427563976e-5	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SERPINE1	SRF	143	0.5597196230999048	3.6716866138145575e-13	3.717478623737415e-12	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD2	SMAD3	143	0.34005548442168154	3.248517826160609e-5	9.105230441812379e-5	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD2	SMAD4	143	0.7392314258511441	5.578078863815215e-26	4.528385841260897e-24	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD2	TGFB1	143	-0.036606585902360544	0.6642487480522834	0.717607224789123	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD2	TGFBR1	143	0.7634853409501295	1.4717090918448239e-28	1.7759948905640917e-26	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD2	TGFBR2	143	0.6068649660198956	9.44374272143534e-16	1.4590419118065326e-14	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD2	THBS1	143	0.31659361764995564	1.1703568184062202e-4	2.9607043593109195e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	AMOTL2	SMAD2	143	0.23532043074296594	0.004666922902443769	0.008635644740742406	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ANKRD1	SMAD2	143	-0.11402385553639721	0.17510340720517475	0.22557320056869742	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD2	TEAD1	143	0.45964657408319376	7.703803328254368e-9	3.971995595918678e-8	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD2	TEAD2	143	0.053654092386486746	0.524491546543829	0.5876674417360594	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD2	TEAD3	143	0.14435798942841196	0.08540670201650805	0.11924356613624404	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD2	TEAD4	143	0.25802308020617876	0.0018627489404752031	0.0037097118729802776	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD2	WWTR1	143	0.7133564792015494	1.5821772457691176e-23	7.937552137482146e-22	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD2	YAP1	143	0.7318567582652089	2.98192363299887e-25	1.9742154288629937e-23	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ACTB	SMAD2	143	0.3952074920384779	1.0349450836825516e-6	3.7846271897154735e-6	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	CAV1	SMAD2	143	0.48765553695131153	6.527427342781713e-10	4.014457725278285e-9	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	CFL1	SMAD2	143	0.08799123411799467	0.29601573283122495	0.3585757588419477	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	FLNA	SMAD2	143	0.13761942283069042	0.10120206162382392	0.13877985416166272	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	FLNB	SMAD2	143	0.5041490199940903	1.370137859450407e-10	9.283255754849874e-10	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	PFN1	SMAD2	143	0.4236719852917035	1.3465358737236079e-7	5.624212045066331e-7	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	FERMT2	SMAD2	143	0.6894390820447157	1.72572663375464e-21	5.973154588925944e-20	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGA1	SMAD2	143	0.782601201615286	8.073611485511393e-31	1.502028136783682e-28	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGA2	SMAD2	143	0.5777192291276798	4.216613763924076e-14	4.980735570349471e-13	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGA5	SMAD2	143	0.4629666108539347	5.8159878935152845e-9	3.0551042287700875e-8	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGAV	SMAD2	143	0.5841910436980859	1.8740229316157995e-14	2.3372939635934484e-13	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGB1	SMAD2	143	0.6468531468531468	2.6100575931442965e-18	5.826953576694642e-17	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGB3	SMAD2	143	0.5652926885321251	1.905079089585423e-13	2.0252805083330748e-12	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	PARVA	SMAD2	143	-0.07220772185560917	0.39143394970815815	0.4578864515187126	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	PARVB	SMAD2	143	0.023010440263961388	0.7850177595573955	0.823180905689002	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	PTK2	SMAD2	143	0.5958501592304408	4.151957598818758e-15	5.811439084240049e-14	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD2	SRC	143	0.18495764798581696	0.027002846776367693	0.04217128746291771	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	CDC42	SMAD2	143	0.7342411110016743	1.744899953721914e-25	1.2566094021561848e-23	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LATS1	SMAD2	143	0.783282445254276	6.642052257062212e-31	1.348034696717399e-28	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LATS2	SMAD2	143	0.13651958370268227	0.10398581294461268	0.14216064139549775	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LIMD1	SMAD2	143	0.4027750418595488	6.129053018398663e-7	2.3290401469914917e-6	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LMNA	SMAD2	143	-0.2751075215863948	8.831107655474133e-4	0.0018767680000805332	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	MRTFA	SMAD2	143	0.2247611543386191	0.006959338540845048	0.012394673548014816	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	MRTFB	SMAD2	143	0.4027996651236087	6.118484271795086e-7	2.3270044526034974e-6	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
